Number	Label	Label V2.x	Text	Full description
86	WRDPRO	DENPRPi	40.868	Pronoun incidence
87	WRDPRP1s	n/a	3.532	First person singular pronoun incidence
88	WRDPRP1p	n/a	9.586	First person plural pronoun incidence
89	WRDPRP2	PRO2i	4.541	Second person pronoun incidence
90	WRDPRP3s	n/a	9.082	Third person singular pronoun incidence
91	WRDPRP3p	n/a	5.045	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.076	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	2.913	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.056	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	393.650	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	562.186	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	383.396	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	411.678	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	431.022	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	3.786	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	6.190	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.804	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	2.221	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	41.170	Flesch Reading Ease
105	RDFKGL	READFKGL	12.988	Flesch-Kincaid Grade level
106	RDL2	L2	10.233	Coh-Metrix L2 Readability
