Number	Label	Label V2.x	Text	Full description
66	SMTEMP	TEMPta	0.819	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	6.116	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.860	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.645	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.865	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.852	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.096	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.075	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	350.482	Noun phrase density, incidence
75	DRVP	n/a	197.213	Verb phrase density, incidence
76	DRAP	n/a	55.198	Adverbial phrase density, incidence
77	DRPP	n/a	93.248	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	2.144	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	2.144	Negation density, incidence
80	DRGERUND	GERUNDi	17.149	Gerund density, incidence
81	DRINF	INFi	10.718	Infinitive density, incidence
82	WRDNOUN	NOUNi	236.334	Noun incidence
83	WRDVERB	VERBi	122.723	Verb incidence
84	WRDADJ	ADJi	71.276	Adjective incidence
85	WRDADV	ADVi	76.099	Adverb incidence
86	WRDPRO	DENPRPi	70.740	Pronoun incidence
87	WRDPRP1s	n/a	16.613	First person singular pronoun incidence
88	WRDPRP1p	n/a	11.790	First person plural pronoun incidence
89	WRDPRP2	PRO2i	26.795	Second person pronoun incidence
90	WRDPRP3s	n/a	1.608	Third person singular pronoun incidence
91	WRDPRP3p	n/a	6.431	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.393	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.125	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.212	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	372.279	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	573.934	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	352.120	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	384.215	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	406.339	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	4.241	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	6.430	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.586	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.649	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	69.812	Flesch Reading Ease
105	RDFKGL	READFKGL	8.402	Flesch-Kincaid Grade level
106	RDL2	L2	19.797	Coh-Metrix L2 Readability
