Number	Label	Label V2.x	Text	Full description
48	LDMTLD	LEXDIVTD	0.806	Lexical diversity, MTLD, all words
49	LDVOCD	LEXDIVVD	0.639	Lexical diversity, VOCD, all words
50	CNCAll	CONi	122.924	All connectives incidence
51	CNCCaus	CONCAUSi	121.817	Causal connectives incidence
52	CNCLogic	CONLOGi	103.448	Logical connectives incidence
53	CNCADC	CONADVCONi	49.808	Adversative and contrastive connectives incidence
54	CNCTemp	CONTEMPi	19.157	Temporal connectives incidence
55	CNCTempx	CONTEMPEXi	7.663	Expanded temporal connectives incidence
56	CNCAdd	CONADDi	7.663	Additive connectives incidence
57	CNCPos	n/a	19.157	Positive connectives incidence
58	CNCNeg	n/a	49.808	Negative connectives incidence
59	SMCAUSv	CAUSV	19.157	Causal verb incidence
60	SMCAUSvp	CAUSVP	49.808	Causal verbs and causal particles incidence
61	SMINTEp	INTEi	15.326	Intentional verbs incidence
62	SMCAUSr	CAUSC	1.333	Ratio of casual particles to causal verbs
63	SMINTEr	INTEC	2.200	Ratio of intentional particles to intentional verbs
64	SMCAUSlsa	CAUSLSA	0.055	LSA verb overlap
65	SMCAUSwn	CAUSWN	0.339	WordNet verb overlap
66	SMTEMP	TEMPta	0.679	Temporal cohesion, tense and aspect repetition, mean
67	SYNLE	SYNLE	4.933	Left embeddedness, words before main verb, mean
68	SYNNP	SYNNP	0.893	Number of modifiers per noun phrase, mean
69	SYNMEDpos	MEDwtm	0.869	Minimal Edit Distance, part of speech
70	SYNMEDwrd	MEDawm	0.943	Minimal Edit Distance, all words
71	SYNMEDlem	MEDalm	0.901	Minimal Edit Distance, lemmas
72	SYNSTRUTa	STRUTa	0.133	Sentence syntax similarity, adjacent sentences, mean
73	SYNSTRUTt	STRUTt	0.063	Sentence syntax similarity, all combinations, across paragraphs, mean
74	DRNP	n/a	375.479	Noun phrase density, incidence
75	DRVP	n/a	218.391	Verb phrase density, incidence
76	DRAP	n/a	49.808	Adverbial phrase density, incidence
77	DRPP	n/a	122.605	Preposition phrase density, incidence
78	DRPVAL	AGLSPSVi	15.326	Agentless passive voice density, incidence
79	DRNEG	DENNEGi	3.831	Negation density, incidence
80	DRGERUND	GERUNDi	15.326	Gerund density, incidence
81	DRINF	INFi	22.989	Infinitive density, incidence
82	WRDNOUN	NOUNi	329.502	Noun incidence
83	WRDVERB	VERBi	137.931	Verb incidence
84	WRDADJ	ADJi	34.482	Adjective incidence
85	WRDADV	ADVi	53.640	Adverb incidence
86	WRDPRO	DENPRPi	42.146	Pronoun incidence
87	WRDPRP1s	n/a	0	First person singular pronoun incidence
88	WRDPRP1p	n/a	15.326	First person plural pronoun incidence
89	WRDPRP2	PRO2i	7.663	Second person pronoun incidence
90	WRDPRP3s	n/a	11.494	Third person singular pronoun incidence
91	WRDPRP3p	n/a	7.663	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.195	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.815	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	357.643	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	576.540	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	391.221	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	421.517	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	429.846	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	4.472	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.097	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.516	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.841	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	52.376	Flesch Reading Ease
105	RDFKGL	READFKGL	10.277	Flesch-Kincaid Grade level
106	RDL2	L2	15.836	Coh-Metrix L2 Readability
