Number	Label	Label V2.x	Text	Full description
84	WRDADJ	ADJi	81.387	Adjective incidence
85	WRDADV	ADVi	73.209	Adverb incidence
86	WRDPRO	DENPRPi	74.766	Pronoun incidence
87	WRDPRP1s	n/a	8.567	First person singular pronoun incidence
88	WRDPRP1p	n/a	28.037	First person plural pronoun incidence
89	WRDPRP2	PRO2i	5.841	Second person pronoun incidence
90	WRDPRP3s	n/a	4.673	Third person singular pronoun incidence
91	WRDPRP3p	n/a	10.125	Third person plural pronoun incidence
92	WRDFRQc	FRCLacwm	2.305	CELEX word frequency for content words, mean
93	WRDFRQa	FRCLaewm	3.073	CELEX Log frequency for all words, mean
94	WRDFRQmc	FRCLmcsm	1.412	CELEX Log minimum frequency for content words, mean
95	WRDAOAc	WRDAacwm	379.864	Age of acquisition for content words, mean
96	WRDFAMc	WRDFacwm	576.498	Familiarity for content words, mean
97	WRDCNCc	WRDCacwm	351.462	Concreteness for content words, mean
98	WRDIMGc	WRDIacwm	384.642	Imagability for content words, mean
99	WRDMEAc	WRDMacwm	423.785	Meaningfulness, Colorado norms, content words, mean
100	WRDPOLc	POLm	4.151	Polysemy for content words, mean
101	WRDHYPn	HYNOUNaw	5.510	Hypernymy for nouns, mean
102	WRDHYPv	HYVERBaw	1.545	Hypernymy for verbs, mean
103	WRDHYPnv	HYPm	1.476	Hypernymy for nouns and verbs, mean
104	RDFRE	READFRE	35.899	Flesch Reading Ease
105	RDFKGL	READFKGL	17.498	Flesch-Kincaid Grade level
106	RDL2	L2	15.331	Coh-Metrix L2 Readability
